name;sinta_id;dept;sinta_score;sinta_3yr_score;affil_score;affil_3yr_score;scopus_h_index;gs_h_index;wos_h_index;scopus_i10_index;gs_i10_index;wos_i10_index;scopus_g_index;gs_g_index;wos_g_index;scopus_article;scopus_citation;scopus_cited_document;gs_article;gs_citation;gs_cited_document;wos_article;wos_citation;wos_cited_document
ENDANG DANIAL AR;5991806;S3 - Pendidikan Kewarganegaraan;159;8;0;0;0;5;;0;3;;0;1;;0;0;0;33;337;16;0;0;0
YULIA PUSPITA;5995496;S1 - Pendidikan Seni Rupa;35;7;0;0;0;2;;0;0;;0;1;;0;0;0;5;6;2;0;0;0
MUHAMMAD HALIMI;6038409;S2 - Pendidikan Ilmu Pengetahuan Sosial;109;7;0;0;0;6;;0;3;;0;1;;0;0;0;39;137;11;0;0;0
LUCKY ANGKAWIDJAJA RORING;6006490;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;9;8;0;0;0;1;;0;0;;0;0;;0;0;0;1;1;1;0;0;0
ENDAH SETYOWATI;6681149;S1 - Sistem Telekomunikasi;13;9;0;0;0;2;;0;0;;0;2;;0;0;0;12;12;4;0;0;0
ROZMITA DEWI YUNIARTI ROZALI;6147161;S1 - Akuntansi;130;6;0;0;0;4;;0;3;;0;1;;0;0;0;21;125;13;0;0;0
DEDI SUPIYADI;6076725;Unknown;115;11;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
MURDIYAH WINARTI;5992631;S2 - Pendidikan Sejarah;45;7;0;0;0;3;;0;0;;0;3;;0;0;0;42;20;7;0;0;0
MUDJIHARTONO;6199535;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;26;6;0;0;0;0;;0;0;;0;4;;0;0;0;0;0;0;0;0;0
ENDANG SUPARDI;5994061;S2 - Pendidikan Ekonomi;112;6;0;0;0;6;;0;5;;1;1;;1;0;0;43;158;14;0;0;0
FEBRIANA PRATIWI;6172529;Unknown;11;6;0;0;0;1;;0;0;;0;1;;0;0;0;12;5;3;0;0;0
NUNUNG NURSYAMSIAH;6681975;S2 - Pendidikan Bahasa Arab;85;7;0;0;1;2;0;0;1;0;0;1;0;2;6;1;22;22;6;0;0;0
AAN KHOSIHAN;6750818;S1 - Pendidikan Pariwisata;8;6;0;0;0;1;0;0;0;0;0;1;0;0;0;0;12;3;2;0;0;0
ENDA PERMANA;6721296;Unknown;21;6;0;0;0;2;;0;0;;0;1;;0;0;0;21;14;7;0;0;0
ASEP KURNIAWAN;5993334;S1 - Pendidikan Akuntansi;70;6;0;0;1;1;;0;0;;0;4;;1;1;1;5;6;1;0;0;0
ALI ANHAR SYI'BUL HUDA;6748581;Unknown;5;5;0;0;0;0;;0;0;;0;1;;0;0;0;10;0;0;0;0;0
UNUN UMARAN;6681884;S1 - Ilmu Keolahragaan;35;5;0;0;0;2;;0;0;;1;2;;2;0;0;10;8;4;0;0;0
MIMIN WIDANINGSIH;6140348;S1 - Akuntansi;60;5;0;0;0;4;;0;4;;0;1;;0;0;0;18;121;8;0;0;0
DENNY ANDRIANA;5996554;S1 - Akuntansi;128;5;0;0;0;6;0;0;5;0;0;2;1;0;0;0;15;198;10;1;0;0
RIJAL KHAERANI;6722119;S1 - Manajemen Pemasaran Pariwisata;30;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;12;1;0;0;0
INU HARDI KUSUMAH;6721720;S2 - Pendidikan Teknologi dan Kejuruan;72;6;0;0;0;5;;0;1;;0;2;;0;0;0;40;78;21;0;0;0
DEDENG ROSIDIN;6123374;S2 - Pendidikan Bahasa Arab;38;6;0;0;0;2;;0;1;;0;0;;0;0;0;11;26;0;0;0;0
FAJAR GUMELAR MAULANA;6714895;Unknown;22;6;0;0;0;4;;0;2;;0;1;;0;0;0;10;39;6;0;0;0
AHMAD PURNAMA HUDAYA;6692126;D3 - Keperawatan Kampus Sumedang;8;6;0;0;0;0;;0;0;;0;1;;0;0;0;2;0;0;0;0;0
NANANG SUPRIATNA;6738985;S1 - Pendidikan Seni Musik;58;6;0;0;0;2;0;0;0;0;0;1;0;0;0;0;12;14;6;0;0;0
DESIANI NATALINA MULIASARI;6097063;S1 - PGPAUD Kampus Cibiru;61;6;0;0;0;4;;0;0;;0;1;;0;0;0;32;33;10;0;0;0
SETYANINGSIH RACHMANIA;5996856;S1 - PGSD Kampus Cibiru;6;6;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
D NUNU HERYANTO;5994739;S1 - Pendidikan Masyarakat;23;6;0;0;0;2;;0;0;;0;3;;0;0;0;5;4;0;0;0;0
JUJU JUANGSIH;5992349;S2 - Pendidikan Bahasa Jepang;37;6;0;0;0;3;0;0;1;0;0;1;0;0;0;0;20;40;6;0;0;0
CICIH SUTARSIH;6722015;S1 - Administrasi Pendidikan;174;5;0;0;0;3;;0;2;;0;0;;0;0;0;4;1001;4;0;0;0
KUKUH WIDIYANTO;6126950;Unknown;9;5;0;0;0;1;;0;0;;0;2;;0;0;0;12;3;3;0;0;0
RAHMAWATI;6754632;Unknown;7;6;0;0;0;0;;0;0;;0;1;;0;0;0;12;0;0;0;0;0
ASRA;5995737;S1 - Teknologi Pendidikan;139;5;0;0;2;4;;1;2;;1;6;;3;35;2;8;221;5;0;0;0
VIA LUVIANA DEWANTY;6722191;S1 - Pendidikan Bahasa Jepang;7;6;0;0;0;2;;0;0;;0;1;;0;0;0;8;6;2;0;0;0
ALIS TRIENA PERMANASARI;6095354;Unknown;23;6;0;0;0;4;;0;1;;0;1;;0;0;0;19;33;8;0;0;0
DEWI PANCAWATI NOVALITA;6147140;S1 - Manajemen Pemasaran Pariwisata;43;6;0;0;0;2;;0;1;;1;1;;1;0;0;19;21;5;0;0;0
DADANG SULAEMAN;5995188;S2 - Pendidikan Seni;14;6;0;0;0;1;;0;0;;0;1;;0;0;0;5;2;2;0;0;0
Saskia Kanisaa Puspanikan;6745852;S1 - Teknik Logistik;21;6;0;0;0;0;;0;0;;1;1;;1;0;0;4;0;0;0;0;0
YAN NURCAHYA;6756450;Unknown;9;6;0;0;0;2;;0;0;;0;1;;0;0;0;6;10;2;0;0;0
RAKHMAT YUSUF;6003508;S1 - Teknik Sipil;59;11;0;0;0;1;;0;0;;0;1;;0;0;0;16;3;1;0;0;0
ANDIKA DUTHA BACHARI;5987130;S2 - Linguistik;96;11;0;0;0;4;;0;2;;0;1;;0;0;0;25;122;11;0;0;0
SUHENDRO;6740221;Unknown;14;11;0;0;0;2;;0;0;;0;1;;0;0;0;17;9;4;0;0;0
RAHMAT AGUNG AZMI PUTRA;6756739;Unknown;19;11;0;0;0;1;0;0;0;0;0;2;1;0;0;0;2;3;2;1;0;0
SUCIPTO;6065276;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;31;11;0;0;0;3;;0;2;;0;1;;0;0;0;12;52;5;0;0;0
OOM SITTI HOMDIJAH;6019625;S2 - Pendidikan Khusus;36;11;0;0;0;1;0;0;0;0;0;1;1;0;0;0;18;4;3;2;0;0
RUSWANDI HERMAWAN;6002408;S1 - Pendidikan Guru Sekolah Dasar;127;11;0;0;0;6;;0;4;;0;1;;0;0;0;54;145;20;0;0;0
FARIDA AMALIA;5994383;S1 - Pendidikan Bahasa Perancis;61;11;0;0;0;1;0;0;0;0;0;1;0;0;0;0;16;6;2;0;0;0
RD DIAH SRIHARTATI R;6707004;D3 - Arsitektur;7;7;0;0;0;1;;0;0;;0;0;;0;0;0;1;4;1;0;0;0
ZAINAL ARIFIN;6001480;S2 - Pengembangan Kurikulum;680;7;0;0;0;0;;0;0;;0;4;;0;0;0;0;0;0;0;0;0
HAFIZHAH INSANI MIDYANTI;6745761;S1 - Musik;30;11;0;0;0;0;0;0;0;0;1;1;0;1;0;0;11;0;0;0;0;0
ADE JUWAEDAH;6006422;S2 - Pendidikan Teknologi dan Kejuruan;94;7;0;0;0;3;0;0;0;0;0;1;0;0;0;0;30;27;11;0;0;0
MEMEN DURACHMAN ;5994265;S1 - Bahasa dan Sastra Indonesia;31;7;0;0;0;3;;0;1;;0;1;;0;0;0;10;34;6;0;0;0
SUWIRTA;5977199;S1 - Pendidikan Sejarah;254;7;0;0;0;11;;0;15;;0;1;;0;0;0;106;407;71;0;0;0
ANDI SURYADI;6722180;S1 - Pendidikan Seni Rupa;8;8;0;0;0;0;;0;0;;0;1;;0;0;0;3;0;0;0;0;0
SUHAEDAH;6000245;S1 - PGSD Kampus Purwakarta;12;9;0;0;0;0;;0;0;;0;1;;0;0;0;20;0;0;0;0;0
ELLY LASMANAWATI W;5994675;S1 - Pendidikan Tata Boga;65;9;0;0;0;4;;0;2;;0;1;;0;0;0;30;57;14;0;0;0
ANGGIT MERLIANA;6745972;S1 - PGSD Kampus Tasikmalaya;12;9;0;0;0;2;;0;1;;0;6;;0;0;0;6;28;3;0;0;0
ZAINI HAFIDH;6738035;S1 - Administrasi Pendidikan;42;10;0;0;0;3;;0;2;;0;1;;0;0;0;9;44;4;0;0;0
MUPID;5993544;S3 - Pendidikan Umum dan Karakter;25;10;0;0;0;2;;0;1;;0;2;;0;0;0;13;18;7;0;0;0
HERWAN DERMAWAN;6003810;Unknown;48;6;0;0;0;3;;0;0;;0;1;;0;0;0;54;21;9;0;0;0
BAMBANG ERAWAN;6140909;S1 - Pendidikan Kepelatihan Olahraga;17;9;0;0;0;3;;0;0;;0;3;;0;0;0;11;17;6;0;0;0
ISMAWATI KOSASIH;6753136;S1 - Psikologi;10;10;0;0;0;0;;0;0;;0;1;;0;0;0;1;0;0;0;0;0
MELIA HANDAYANI;6787010;S1 - Logistik Kelautan;8;7;0;0;0;1;;0;0;;0;1;;0;0;0;3;3;2;0;0;0
ANGGI MAULANA RIZQI;6752447;S1 - PGPAUD Kampus Tasikmalaya;13;10;0;0;0;1;;0;0;;0;2;;0;0;0;2;1;1;0;0;0
ACHMAD FAQIHUDDIN;6763857;S1 - Ilmu Pendidikan Agama Islam;64;7;0;0;0;1;0;0;1;0;0;1;0;0;0;0;4;20;1;0;0;0
S. NAILUL MUNA ALJAMALIAH;6754120;S1 - PGSD Kampus Cibiru;9;7;0;0;0;2;;0;0;;0;1;;0;0;0;9;10;3;0;0;0
RIFQI ABDUL BASIT;6747044;Unknown;7;7;0;0;0;2;;0;0;;0;1;;0;0;0;5;9;2;0;0;0
O. SOLEHUDIN;5988101;S1 - Pendidikan Bahasa Sunda;21;9;0;0;0;2;;0;0;;0;1;;0;0;0;11;9;5;0;0;0
HENRI NUSANTARA;6125366;S1 - Pendidikan Seni Musik;20;7;0;0;0;1;;0;0;;0;1;;0;0;0;4;2;1;0;0;0
FARHAN ZAKARIYYA;6722858;S1 - Psikologi;10;7;0;0;0;1;0;0;0;0;0;1;0;0;0;0;6;5;2;0;0;0
TOTO FATHONI;5995741;S1 - Teknologi Pendidikan;97;7;0;0;0;5;;0;4;;0;0;;0;0;0;25;102;9;0;0;0
SIFA RINI HANDAYANI;6681423;S1 - Keperawatan Kampus Sumedang;7;7;0;0;0;2;;0;0;;0;1;;0;0;0;6;11;2;0;0;0
ODIH SUPRATMAN;5995373;S1 - Teknik Sipil;43;8;0;0;0;2;;0;0;;0;1;;0;0;0;36;8;4;0;0;0
KHOLID ABDULLAH HARRAS;5993658;S1 - Bahasa dan Sastra Indonesia;54;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
CUCU SUTIANAH;6794490;S1 - Desain Produk Industri Kampus Tasikmalaya;16;9;0;0;0;2;;0;1;;0;1;;0;0;0;13;26;6;0;0;0
IING YULIANTI;5992636;S1 - Pendidikan Sejarah;54;8;0;0;0;2;;0;1;;0;1;;0;0;0;11;15;4;0;0;0
PUSPITA WULANDARI;6778395;S1 - Pendidikan Sosiologi;29;9;0;0;0;3;0;0;0;0;0;1;1;0;0;0;15;25;8;1;0;0
AYU PRAMESWARI KUSUMA ASTUTI;6774052;S1 - Keperawatan Kampus Sumedang;18;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0
ASEP SURYATNA;6683491;S1 - Pendidikan Kimia;158;9;0;0;3;5;;0;2;;3;1;;4;11;3;13;55;7;0;0;0
SITTI CHOTIDJAH;6722210;S1 - Psikologi;63;9;0;0;0;4;;0;3;;0;1;;0;0;0;16;147;7;0;0;0
RISTY JUSTICIA;6681885;S1 - PGPAUD Kampus Purwakarta;72;9;0;0;0;4;0;0;2;0;0;1;1;0;0;0;15;127;7;1;0;0
AJANG MULYADI;6745802;S1 - Pendidikan Akuntansi;91;8;0;0;0;4;;0;1;;0;1;;0;0;0;14;56;8;0;0;0
SURURI;6664219;S1 - Administrasi Pendidikan;56;8;0;0;0;2;;0;0;;0;1;;0;0;0;14;19;7;0;0;0
DADANG MACHMUDIN;6778774;S1 - Pendidikan Biologi;18;8;0;0;0;2;0;0;0;0;0;1;0;0;0;0;13;11;2;0;0;0
RESTI INDRIARTI;6762460;S1 - Pendidikan Manajemen Perkantoran;11;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0
ODING HERDIANA;6745912;S1 - Bisnis Digital;54;8;0;0;1;2;;0;0;;0;4;;1;3;1;5;13;3;0;0;0
RESTIE ANANDA MIRANTIE;6693779;Unknown;342;8;0;0;0;30;;0;79;;0;0;;0;0;0;220;5286;0;0;0;0
ALNIDI SAFARACH BRATANEGARA;6745780;S1 - Pendidikan Geografi;14;8;0;0;0;1;;0;1;;0;0;;0;0;0;1;21;1;0;0;0
WORO PRIATINI;6148424;S1 - Manajemen Industri Katering;43;8;0;0;0;2;;0;1;;0;1;;0;0;0;28;58;11;0;0;0
SRI HANDAYANI;6006334;S3 - Pendidikan Teknologi dan Kejuruan;138;10;0;0;0;5;;0;3;;0;1;;0;0;0;96;129;19;0;0;0
ICHWAN NUL ICHSAN;6721201;S1 - Sistem Telekomunikasi;8;8;0;0;0;2;;0;0;;0;2;;0;0;0;5;12;4;0;0;0
BADRIA MUNTASHOFI;6722099;S1 - Pendidikan Akuntansi;36;10;0;0;0;2;0;0;0;0;0;2;1;0;0;0;3;7;2;1;0;0
FENSY SELLA;6722526;S1 - Pendidikan Seni Musik;42;10;0;0;0;0;0;0;0;0;1;1;0;1;0;0;10;0;0;0;0;0
TASWADI;5995281;S1 - Pendidikan Seni Rupa;57;10;0;0;0;1;0;0;0;0;0;1;0;0;0;0;13;1;1;0;0;0
DADANG SUKIRMAN;5995173;S3 - Pengembangan Kurikulum;162;10;0;0;0;7;0;0;6;0;0;1;0;0;0;0;22;333;14;0;0;0
TATANG;6682229;S1 - Pendidikan Bahasa Arab;81;10;0;0;0;0;;0;0;;0;1;;0;0;0;2;0;0;0;0;0
MARISA NOVIYANTI FAJRAH ILSYA;6798192;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;10;10;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
ALIT RAHMAT;6200015;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;42;10;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
CARSIWAN;6186530;S1 - Pendidikan Jasmani, Kesehatan Dan Rekreasi;47;10;0;0;0;1;;0;1;;0;1;;0;0;0;21;16;2;0;0;0
MIRA NURFITRIYA;6746175;S1 - Kewirausahaan Kampus Tasikmalaya;50;14;0;0;0;2;;0;0;;0;2;;0;0;0;15;11;8;0;0;0
RAHMAT SETIADI;6683286;S1 - Pendidikan Kimia;55;14;0;0;0;3;;0;2;;0;3;;0;0;0;20;59;8;0;0;0
YOGA PERDANA, S.E,, M.S.M;6681836;S1 - Manajemen;23;14;0;0;0;2;;0;2;;0;2;;0;0;0;6;46;3;0;0;0
RIDHA MUSTAQIM;6024490;Unknown;25;14;0;0;0;1;;0;0;;0;0;;0;0;0;1;9;1;0;0;0
DIAN BAYU FIRMANSYAH;5978442;Unknown;48;14;0;0;0;3;;0;1;;0;1;;0;0;0;31;48;13;0;0;0
FATIHATUROSYIDAH;6145523;S1 - PGSD Kampus Serang;24;14;0;0;0;2;0;0;0;0;0;1;0;0;0;0;8;7;3;0;0;0
ANA FARICHA;6124265;Unknown;46;14;0;0;1;0;;0;0;;1;1;;3;2;1;0;0;0;0;0;0
GILANG GINANJAR HIDAYATULLAH;6747022;S1 - PGSD Penjas Kampus Sumedang;16;15;0;0;0;1;;0;0;;0;3;;0;0;0;4;4;1;0;0;0
ASHANTI WIDYANA;6745826;S1 - Pendidikan Bahasa Korea;14;12;0;0;0;1;0;0;0;0;0;1;0;0;0;0;7;2;2;0;0;0
LA ODE ALAM MINSARIS;6760517;S1 - Sistem Informasi Kelautan;16;12;0;0;0;2;0;0;0;0;0;1;0;0;0;0;4;6;2;0;0;0
UUS KUSNADI;6133577;S1 - PGSD Kampus Cibiru;14;12;0;0;0;0;0;0;0;0;0;1;1;0;0;0;5;0;0;1;0;0
LINDA AMALIA;6680418;D3 - Keperawatan;27;12;0;0;0;4;;0;1;;0;2;;0;0;0;22;37;9;0;0;0
DELLI YULIANA RAHMAT;6681514;Unknown;17;12;0;0;0;1;;0;1;;1;0;;1;0;0;1;14;1;0;0;0
ROBANDI RONI MOH ARIFIN;6130541;S1 - PGPAUD Kampus Cibiru;52;12;0;0;0;1;;0;0;;0;1;;0;0;0;12;8;4;0;0;0
SUDARSONO M I;6126974;S1 - Pendidikan Bahasa Inggris;41;12;0;0;0;2;;0;2;;0;0;;0;0;0;6;73;3;0;0;0
SLAMET ROHAEDI;6138953;D3 - Keperawatan;51;12;0;0;0;0;;0;0;;0;1;;0;0;2;0;0;0;0;0;0
BADRU ZAMAN;6126038;S1 - Pendidikan Guru Pendidikan Anak Usia Dini;54;12;0;0;1;0;;0;0;;1;0;;5;3;1;0;0;0;0;0;0
ARI ARASY MAGISTRA;6691525;S1 - Pendidikan Guru Sekolah Dasar;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
KURNIASIH;5996281;S1 - Pendidikan Guru Sekolah Dasar;41;10;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
FAUZI RAHMANNULLAH;6081556;S1 - Pendidikan Teknik Arsitektur;36;10;0;0;0;0;;0;0;;1;1;;3;0;0;3;0;0;0;0;0
MAFTUHIN;5993669;S1 - Pendidikan Sosiologi;11;10;0;0;0;0;;0;0;;0;1;;0;0;0;1;0;0;0;0;0
SYAM HARDWIS;6725405;S1 - Ilmu Keolahragaan;34;10;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0
MOCHAMAD WHILKY RIZKYANFI;6683506;Unknown;19;10;0;0;0;2;;0;0;;0;1;;0;0;0;15;5;3;0;0;0
DUDUNG RAHMAT HIDAYAT;5995427;Unknown;1049;10;0;0;0;8;;0;8;;0;1;;0;0;0;461;350;35;0;0;0
ASKOLANI;6686495;S1 - Manajemen;73;11;0;0;0;2;;0;0;;0;1;;0;0;0;24;14;4;0;0;0
TITO EDY PRIANDONO;6146591;S1 - Ilmu Komunikasi;41;11;0;0;0;3;;0;1;;0;1;;0;0;0;6;65;4;0;0;0
AULIA ZIKRI RAHMAN;6745855;S1 - Teknik Logistik;32;13;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;0;0;0;0;0
NURDIANI FATHIRAINI;6722345;S1 - Pendidikan Sejarah;20;13;0;0;0;1;0;0;0;0;0;1;0;0;0;0;14;1;1;0;0;0
SISCKA ELVYANTI;6722063;S1 - Pendidikan Teknik Elektro;150;13;0;0;0;6;;0;4;;1;1;;2;0;0;15;322;8;0;0;0
WARDAYA;6038177;D3 - Teknik Mesin;55;10;0;0;0;2;;0;0;;0;0;;0;0;0;25;18;0;0;0;0
SITI NURLATIFAH;6723958;Unknown;21;13;0;0;0;2;;0;1;;0;2;;0;0;0;14;24;8;0;0;0
AGUS SUDONO;6134240;S1 - Manajemen Industri Katering;187;13;0;0;1;4;;0;0;;1;1;;3;1;1;128;76;38;0;0;0
SAHRONI;6738099;Profesi - Pendidikan Profesi Guru;44;12;0;0;0;1;;0;0;;0;1;;0;0;0;7;1;1;0;0;0
RD SAFRINA;6126929;S3 - Linguistik;48;13;0;0;0;2;;0;1;;0;1;;0;0;0;18;20;4;0;0;0
SRI MARHANAH;5993537;S1 - Manajemen Resort dan Leisure;56;13;0;0;0;5;;0;4;;0;1;;0;0;0;21;131;12;0;0;0
MUCHAMAD RIZKI SENTANI;6745720;S1 - Gizi;18;11;0;0;0;1;;0;0;;0;2;;0;0;0;6;1;1;0;0;0
IIS SOPIAWATI;5995237;S1 - Pendidikan Bahasa Perancis;32;11;0;0;0;2;;0;0;;0;1;;0;0;0;13;10;5;0;0;0
ADE YULIANTO;6735029;Unknown;25;12;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
AHMAD SATIBI;6746211;S1 - Pendidikan Kelautan dan Perikanan Kampus Serang;18;12;0;0;0;0;0;0;0;0;0;1;1;0;0;0;4;0;0;0;0;0
ALI SUDIN;5993501;S1 - PGSD Kampus Sumedang;199;12;0;0;0;0;;0;0;;0;6;;0;0;0;0;0;0;0;0;0
SRI WULAN LINDASARI;6136922;S1 - Keperawatan Kampus Sumedang;19;12;0;0;0;4;;0;1;;0;1;;0;0;0;12;32;6;0;0;0
LILIS SITI SULISTYANINGSIH;5994321;S1 - Pendidikan Bahasa Dan Sastra Indonesia;91;12;0;0;0;3;;0;3;;0;1;;0;0;0;14;131;6;0;0;0
MIRNA PURNAMA NINGSIH;6037667;S1 - Pendidikan Kesejahteraan Keluarga;31;12;0;0;0;3;;0;0;;0;1;;0;0;0;25;24;7;0;0;0
HARRY SULASTIANTO;6010494;S1 - Pendidikan Seni Rupa;191;12;0;0;0;5;;0;3;;0;1;;0;0;0;76;126;18;0;0;0
GUMILAR PRATAMA;5996006;Unknown;17;13;0;0;0;1;;0;0;;0;2;;0;0;0;10;1;1;0;0;0
FRIDA AKMALIA;6761466;Unknown;14;13;0;0;0;1;;0;0;;0;2;;0;0;0;18;2;2;0;0;0
WIDI KUSUMAH;6682996;S1 - Pendidikan Kepelatihan Olahraga;154;13;0;0;0;1;;0;0;;0;1;;0;0;0;10;4;2;0;0;0
MOMOH HALIMAH;5995355;S1 - PGSD Kampus Tasikmalaya;67;13;0;0;0;5;;0;2;;0;9;;0;0;0;54;105;16;0;0;0
FAISAL SADAM MURRON;6722111;S1 - Pendidikan Guru Sekolah Dasar;16;14;0;0;0;1;;0;0;;0;1;;0;0;0;6;2;1;0;0;0
MASAYU RIZKA RISJANNA ;6745734;S1 - Kepelatihan Fisik Olahraga;25;14;0;0;0;1;;0;0;;0;1;;0;0;0;5;2;2;0;0;0
NURYANTO;5993128;S1 - Pendidikan Teknik Arsitektur;112;14;0;0;1;3;;0;0;;0;1;;1;1;1;31;18;5;0;0;0
EVIANA HIKAMUDIN;6786908;S2 - Pedagogik;81;14;0;0;0;1;0;0;0;0;1;1;1;2;0;0;6;4;2;2;0;0
UUM SUMIRAT;6122777;S1 - Pendidikan Teknik Mesin;64;14;0;0;0;2;;0;0;;1;1;;3;0;0;14;13;3;0;0;0
ALIT SARINO;5994065;S1 - Pendidikan Manajemen Perkantoran;44;14;0;0;0;5;;0;4;;0;1;;0;0;0;17;96;9;0;0;0
RAMA NIDA SIREGAR;6745407;Unknown;19;15;0;0;0;3;;0;1;;0;3;;0;0;0;9;39;9;0;0;0
TETEN HIDAYAT;6730939;Unknown;51;15;0;0;0;2;;0;0;;0;1;;0;0;0;7;16;3;0;0;0
YAYU WULANDARI;6726448;Unknown;32;15;0;0;0;0;;0;0;;1;1;;2;0;0;0;0;0;0;0;0
ALI KUSRIJADI;6071327;S1 - Pendidikan Kimia;129;15;0;0;0;6;;0;5;;0;2;;0;0;0;22;113;11;0;0;0
AHMAD FUADIN;5992944;S1 - Pendidikan Geografi;63;15;0;0;0;2;0;0;2;0;0;1;1;0;0;0;14;42;6;1;0;0
SUSANTI AGUSTINA;5994966;S1 - Perpustakaan dan Sains Informasi;124;15;0;0;0;6;;0;4;;0;1;;0;0;0;51;136;24;0;0;0
RIANA IRAWATI;5996826;S1 - PGSD Kampus Sumedang;81;15;0;0;0;3;1;0;3;0;0;1;2;0;0;0;5;179;4;1;1;1
RADEN DIAN HARDIANA;6735511;S1 - Pendidikan Akuntansi;21;15;0;0;0;1;;0;0;;0;1;;0;0;0;10;3;3;0;0;0
TJUTJU SOENDARI;6127679;S3 - Pendidikan Khusus;161;15;0;0;0;6;;0;4;;0;1;;0;0;0;51;282;24;0;0;0
YULIANDANI MUSTAFA, S.SN., M.PD.;6745967;Unknown;16;5;0;0;0;1;;0;0;;0;1;;0;0;0;5;2;2;0;0;0
RATU DINTHA INSYANI ZUKHRUF FIRDAUSI SULAKSANA;6752924;S1 - Pendidikan Bisnis;19;4;0;0;0;1;;0;0;;1;1;;1;0;0;10;7;2;0;0;0
RISYA LADIVA BRIDHA;6768380;S1 - Manajemen Industri Katering;6;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0
FITRINA KURNIATI;6753806;S1 - Pendidikan Akuntansi;6;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1;1;0;0;0
SUSI WIDIANTI;5994027;S2 - Pendidikan Bahasa Jepang;12;3;0;0;0;2;;0;0;;0;1;;0;0;0;10;9;5;0;0;0
SRI WAHYUNI;6778397;S1 - Pendidikan Sosiologi;2;1;0;0;0;0;;0;0;;0;1;;0;0;0;4;0;0;0;0;0
YADI SUNARYADI;5994379;S1 - Pendidikan Kepelatihan Olahraga;33;3;0;0;0;4;;0;1;;0;1;;0;0;0;26;40;10;0;0;0
RACHMI NURSIFA YAHYA;6745655;Unknown;4;2;0;0;0;0;;0;0;;0;1;;0;0;0;6;0;0;0;0;0
HADI SARTONO;6000153;S1 - Pendidikan Kepelatihan Olahraga;21;4;0;0;1;0;;0;0;;0;0;;1;1;1;0;0;0;0;0;0
SUMIYATI;5984822;S1 - Pendidikan Bisnis;113;4;0;0;1;7;;0;4;;0;2;;1;2;1;35;99;22;0;0;0
ENCEP KUSUMAH;5993535;S1 - Pendidikan Bahasa Dan Sastra Indonesia;33;0;0;0;0;1;;0;1;;0;0;;0;0;0;3;11;1;0;0;0
WAHYU ERIDIANA;5992779;S1 - Pendidikan Geografi;48;1;0;0;0;4;;0;1;;0;7;;0;0;0;30;56;9;0;0;0
M. AZHARI PANJAITAN;6770980;Unknown;1;1;0;0;0;0;;0;0;;0;0;;0;0;0;1;0;0;0;0;0
FAUJIAN ESA GUMELAR;6745753;S1 - Pendidikan Sejarah;9;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;3;1;0;0;0
FERAGI AZIZUN PUTRA;6755204;Unknown;1;1;0;0;0;0;;0;0;;0;1;;0;0;0;0;0;0;0;0;0
FAQIH SAMLAWI;5994693;S1 - Pendidikan Akuntansi;4;0;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
NANA JUMHANA;5994657;S1 - Pendidikan Guru Sekolah Dasar;0;0;0;0;0;0;;0;0;;0;0;;0;0;0;0;0;0;0;0;0
CHARLOTTE AMBAT HARUN;5994564;S1 - PGSD Kampus Cibiru;25;0;0;0;0;3;;0;1;;0;2;;0;0;0;23;24;8;0;0;0
ALDIAN HUDAYA;6756536;Unknown;5;3;0;0;0;2;;0;0;;0;2;;0;0;0;3;6;3;0;0;0
DIANNI RISDA;6721871;S1 - Pendidikan Bahasa Jepang;26;3;0;0;0;1;;0;0;;1;1;;1;0;0;17;5;4;0;0;0
RIKA ARLIZA;6690239;Unknown;3;3;0;0;0;1;;0;0;;0;0;;0;0;0;4;3;0;0;0;0
